,ENSEMBL_ID,HGNC
9009,ENSG00000157653,C9orf43
9010,ENSG00000158985,CDC42SE2
9011,ENSG00000167674,HDGFL2
9012,ENSG00000164430,CGAS
9013,ENSG00000182511,FES
9014,ENSG00000110881,ASIC1
9015,ENSG00000115274,INO80B
9016,ENSG00000164266,SPINK1
9017,ENSG00000123684,LPGAT1
9018,ENSG00000010704,HFE
9019,ENSG00000169122,FAM110B
9020,ENSG00000179817,MRGPRX4
9021,ENSG00000050748,MAPK9
9022,ENSG00000148965,SAA4
9023,ENSG00000107831,FGF8
9024,ENSG00000117707,PROX1
9025,ENSG00000255071,SAA2-SAA4
9026,ENSG00000274049,INO80B-WBP1
9027,ENSG00000239779,WBP1
9028,ENSG00000188352,FOCAD
9029,ENSG00000134339,SAA2
9030,ENSG00000131203,IDO1
9031,ENSG00000004864,SLC25A13
9032,ENSG00000123836,PFKFB2
9033,ENSG00000106246,PTCD1
9034,ENSG00000151892,GFRA1
9035,ENSG00000109113,RAB34
9036,ENSG00000140678,ITGAX
9037,ENSG00000127364,TAS2R4
9038,ENSG00000204822,MRPL53
9039,ENSG00000136280,CCM2
9040,ENSG00000149133,OR5F1
9041,ENSG00000135637,CCDC142
9042,ENSG00000235162,C12orf75
9043,ENSG00000181761,OR8H3
9044,ENSG00000132294,EFR3A
9045,ENSG00000181752,OR8K5
9046,ENSG00000174957,OR5J2
9047,ENSG00000214456,PLIN5
9048,ENSG00000115282,TTC31
9049,ENSG00000180475,OR10Q1
9050,ENSG00000284791,SMIM41
9051,ENSG00000173269,MMRN2
9052,ENSG00000205810,KLRC3
9053,ENSG00000241356,OR5G3
9054,ENSG00000254658,OR8J2
9055,ENSG00000176200,OR4D11
9056,ENSG00000173267,SNCG
9057,ENSG00000090612,ZNF268
9058,ENSG00000172199,OR8U1
9059,ENSG00000272987,OR5AL1
9060,ENSG00000279961,OR8U3
9061,ENSG00000117691,NENF
9062,ENSG00000150269,OR5M9
9063,ENSG00000188921,HACD4
9064,ENSG00000156886,ITGAD
9065,ENSG00000148671,ADIRF
9066,ENSG00000171236,LRG1
9067,ENSG00000185522,LMNTD2
9068,ENSG00000171855,IFNB1
9069,ENSG00000185361,TNFAIP8L1
9070,ENSG00000177047,IFNW1
9071,ENSG00000137080,IFNA21
9072,ENSG00000179528,LBX2
9073,ENSG00000235453,SMIM27
9074,ENSG00000268964,ERVV-2
9075,ENSG00000203705,TATDN3
9076,ENSG00000115289,PCGF1
9077,ENSG00000188100,FAM25A
9078,ENSG00000148396,SEC16A
9079,ENSG00000172020,GAP43
9080,ENSG00000183207,RUVBL2
9081,ENSG00000122376,SHLD2
9082,ENSG00000197299,BLM
9083,ENSG00000253117,OC90
9084,ENSG00000156885,COX6A2
9085,ENSG00000174748,RPL15
9086,ENSG00000099849,RASSF7
9087,ENSG00000176723,ZNF843
9088,ENSG00000099246,RAB18
9089,ENSG00000127377,CRYGN
9090,ENSG00000140691,ARMC5
9091,ENSG00000147679,UTP23
9092,ENSG00000115297,TLX2
9093,ENSG00000197226,TBC1D9B
9094,ENSG00000146757,ZNF92
9095,ENSG00000144045,DQX1
9096,ENSG00000135541,AHI1
9097,ENSG00000205002,AARD
9098,ENSG00000187260,WDR86
9099,ENSG00000008853,RHOBTB2
9100,ENSG00000140682,TGFB1I1
9101,ENSG00000070047,PHRF1
9102,ENSG00000104826,LHB
9103,ENSG00000127334,DYRK2
9104,ENSG00000115307,AUP1
9105,ENSG00000189052,CGB5
9106,ENSG00000006652,IFRD1
9107,ENSG00000136051,WASHC4
9108,ENSG00000080298,RFX3
9109,ENSG00000169714,CNBP
9110,ENSG00000104852,SNRNP70
9111,ENSG00000120889,TNFRSF10B
9112,ENSG00000138363,ATIC
9113,ENSG00000197177,ADGRA1
9114,ENSG00000198242,RPL23A
9115,ENSG00000154767,XPC
9116,ENSG00000119927,GPAM
9117,ENSG00000151881,TMEM267
9118,ENSG00000174175,SELP
9119,ENSG00000104863,LIN7B
9120,ENSG00000160606,TLCD1
9121,ENSG00000156453,PCDH1
9122,ENSG00000107104,KANK1
9123,ENSG00000221916,C19orf73
9124,ENSG00000173535,TNFRSF10C
9125,ENSG00000213799,ZNF845
9126,ENSG00000160602,NEK8
9127,ENSG00000181016,LSMEM1
9128,ENSG00000203326,ZNF525
9129,ENSG00000013297,CLDN11
9130,ENSG00000082074,FYB1
9131,ENSG00000173530,TNFRSF10D
9132,ENSG00000196417,ZNF765
9133,ENSG00000164867,NOS3
9134,ENSG00000119913,TECTB
9135,ENSG00000139620,KANSL2
9136,ENSG00000073792,IGF2BP2
9137,ENSG00000104689,TNFRSF10A
9138,ENSG00000140675,SLC5A2
9139,ENSG00000073969,NSF
9140,ENSG00000198346,ZNF813
9141,ENSG00000008118,CAMK1G
9142,ENSG00000148516,ZEB1
9143,ENSG00000099834,CDHR5
9144,ENSG00000152253,SPC25
9145,ENSG00000147457,CHMP7
9146,ENSG00000111700,SLCO1B3
9147,ENSG00000152254,G6PC2
9148,ENSG00000140688,RUSF1
9149,ENSG00000079313,REXO1
9150,ENSG00000171161,ZNF672
9151,ENSG00000073734,ABCB11
9152,ENSG00000140564,FURIN
9153,ENSG00000132297,HHLA1
9154,ENSG00000187954,CYHR1
9155,ENSG00000164172,MOCS2
9156,ENSG00000123352,SPATS2
9157,ENSG00000196878,LAMB3
9158,ENSG00000123700,KCNJ2
9159,ENSG00000186919,ZACN
9160,ENSG00000129911,KLF16
9161,ENSG00000174255,ZNF80
9162,ENSG00000169877,AHSP
9163,ENSG00000129968,ABHD17A
9164,ENSG00000081479,LRP2
9165,ENSG00000167702,KIFC2
9166,ENSG00000182687,GALR2
9167,ENSG00000144908,ALDH1L1
9168,ENSG00000213199,ASIC3
9169,ENSG00000182473,EXOC7
9170,ENSG00000103502,CDIPT
9171,ENSG00000227500,SCAMP4
9172,ENSG00000160973,FOXH1
9173,ENSG00000130640,TUBGCP2
9174,ENSG00000160972,PPP1R16A
9175,ENSG00000070031,SCT
9176,ENSG00000172183,ISG20
9177,ENSG00000069696,DRD4
9178,ENSG00000131435,PDLIM4
9179,ENSG00000288675,PANO1
9180,ENSG00000197702,PARVA
9181,ENSG00000166794,PPIB
9182,ENSG00000111271,ACAD10
9183,ENSG00000103723,AP3B2
9184,ENSG00000164885,CDK5
9185,ENSG00000197208,SLC22A4
9186,ENSG00000181927,OR4P4
9187,ENSG00000213638,ADAT3
9188,ENSG00000133059,DSTYK
9189,ENSG00000133275,CSNK1G2
9190,ENSG00000023041,ZDHHC6
9191,ENSG00000167701,GPT
9192,ENSG00000198674,OR10G6
9193,ENSG00000082213,C5orf22
9194,ENSG00000236981,OR10G9
9195,ENSG00000162222,TTC9C
9196,ENSG00000174939,ASPHD1
9197,ENSG00000185670,ZBTB3
9198,ENSG00000168002,POLR2G
9199,ENSG00000164897,TMUB1
9200,ENSG00000072682,P4HA2
9201,ENSG00000167700,MFSD3
9202,ENSG00000149925,ALDOA
9203,ENSG00000170396,ZNF804A
9204,ENSG00000133612,AGAP3
9205,ENSG00000181786,ACTL9
9206,ENSG00000254126,CD8B2
9207,ENSG00000162227,TAF6L
9208,ENSG00000160957,RECQL4
9209,ENSG00000130332,LSM7
9210,ENSG00000074964,ARHGEF10L
9211,ENSG00000148730,EIF4EBP2
9212,ENSG00000156574,NODAL
9213,ENSG00000166006,KCNC2
9214,ENSG00000168542,COL3A1
9215,ENSG00000148357,HMCN2
9216,ENSG00000099800,TIMM13
9217,ENSG00000108001,EBF3
9218,ENSG00000175193,PARL
9219,ENSG00000168569,TMEM223
9220,ENSG00000176619,LMNB2
9221,ENSG00000185475,TMEM179B
9222,ENSG00000162231,NXF1
9223,ENSG00000237489,C10orf143
9224,ENSG00000133858,ZFC3H1
9225,ENSG00000099860,GADD45B
9226,ENSG00000108010,GLRX3
9227,ENSG00000095303,PTGS1
9228,ENSG00000116918,TSNAX
9229,ENSG00000142409,ZNF787
9230,ENSG00000091010,POU4F3
9231,ENSG00000167685,ZNF444
9232,ENSG00000197142,ACSL5
9233,ENSG00000198929,NOS1AP
9234,ENSG00000113360,DROSHA
9235,ENSG00000160959,LRRC14
9236,ENSG00000163660,CCNL1
9237,ENSG00000197487,GALP
9238,ENSG00000139350,NEDD1
9239,ENSG00000254402,LRRC24
9240,ENSG00000132300,PTCD3
9241,ENSG00000099797,TECR
9242,ENSG00000213563,C8orf82
9243,ENSG00000162771,GARIN4
9244,ENSG00000176393,RNPEP
9245,ENSG00000283268,TEX54
9246,ENSG00000198169,ZNF251
9247,ENSG00000166793,YPEL4
9248,ENSG00000197363,ZNF517
9249,ENSG00000104755,ADAM2
9250,ENSG00000146926,ASB10
9251,ENSG00000074071,MRPS34
9252,ENSG00000156599,ZDHHC5
9253,ENSG00000278685,IQCA1L
9254,ENSG00000162032,SPSB3
9255,ENSG00000165731,RET
9256,ENSG00000171481,OR1L3
9257,ENSG00000175764,TTLL11
9258,ENSG00000033050,ABCF2
9259,ENSG00000132313,MRPL35
9260,ENSG00000175581,MRPL48
9261,ENSG00000106927,AMBP
9262,ENSG00000144959,NCEH1
9263,ENSG00000115548,KDM3A
9264,ENSG00000156475,PPP2R2B
9265,ENSG00000174606,ANGEL2
9266,ENSG00000136883,KIF12
9267,ENSG00000170876,TMEM43
9268,ENSG00000099795,NDUFB7
9269,ENSG00000122557,HERPUD2
9270,ENSG00000111077,TNS2
9271,ENSG00000095906,NUBP2
9272,ENSG00000129654,FOXJ1
9273,ENSG00000105429,MEGF8
9274,ENSG00000182628,SKA2
9275,ENSG00000179914,ITLN1
9276,ENSG00000159899,NPR2
9277,ENSG00000187257,RSBN1L
9278,ENSG00000068489,PRR11
9279,ENSG00000169826,CSGALNACT2
9280,ENSG00000198915,RASGEF1A
9281,ENSG00000177565,TBL1XR1
9282,ENSG00000235750,KIAA0040
9283,ENSG00000181924,COA4
9284,ENSG00000147677,EIF3H
9285,ENSG00000135211,TMEM60
9286,ENSG00000168828,OR13J1
9287,ENSG00000121446,RGSL1
9288,ENSG00000177992,SPATA31E1
9289,ENSG00000175575,PAAF1
9290,ENSG00000185924,RTN4RL1
9291,ENSG00000197467,COL13A1
9292,ENSG00000185920,PTCH1
9293,ENSG00000108963,DPH1
9294,ENSG00000187391,MAGI2
9295,ENSG00000099769,IGFALS
9296,ENSG00000135334,AKIRIN2
9297,ENSG00000063854,HAGH
9298,ENSG00000187955,COL14A1
9299,ENSG00000118434,SPACA1
9300,ENSG00000172568,FNDC9
9301,ENSG00000172548,NIPAL4
9302,ENSG00000135336,ORC3
9303,ENSG00000105427,CNFN
9304,ENSG00000079435,LIPE
9305,ENSG00000113161,HMGCR
9306,ENSG00000189377,CXCL17
9307,ENSG00000258984,UBE2F-SCLY
9308,ENSG00000079385,CEACAM1
9309,ENSG00000262664,OVCA2
9310,ENSG00000116903,EXOC8
9311,ENSG00000198797,BRINP2
9312,ENSG00000177374,HIC1
9313,ENSG00000132330,SCLY
9314,ENSG00000070366,SMG6
9315,ENSG00000151414,NEK7
9316,ENSG00000162040,HS3ST6
9317,ENSG00000103043,VAC14
9318,ENSG00000177614,PGBD5
9319,ENSG00000137261,KIAA0319
9320,ENSG00000180834,MAP6D1
9321,ENSG00000151834,GABRA2
9322,ENSG00000145107,TM4SF19
9323,ENSG00000183831,ANKRD45
9324,ENSG00000143858,SYT2
9325,ENSG00000198585,NUDT16
9326,ENSG00000144488,ESPNL
9327,ENSG00000197472,ZNF695
9328,ENSG00000181744,DIPK2A
9329,ENSG00000144840,RABL3
9330,ENSG00000153060,TEKT5
9331,ENSG00000168427,KLHL30
9332,ENSG00000167720,SRR
9333,ENSG00000186628,FSD2
9334,ENSG00000178752,ERFE
9335,ENSG00000112308,C6orf62
9336,ENSG00000124469,CEACAM8
9337,ENSG00000136643,RPS6KC1
9338,ENSG00000187735,TCEA1
9339,ENSG00000103274,NUBP1
9340,ENSG00000112312,GMNN
9341,ENSG00000163380,LMOD3
9342,ENSG00000132002,DNAJB1
9343,ENSG00000132323,ILKAP
9344,ENSG00000167721,TSR1
9345,ENSG00000163635,ATXN7
9346,ENSG00000187726,DNAJB13
9347,ENSG00000156232,WHAMM
9348,ENSG00000050767,COL23A1
9349,ENSG00000076826,CAMSAP3
9350,ENSG00000166192,SENP8
9351,ENSG00000128050,PAICS
9352,ENSG00000006625,GGCT
9353,ENSG00000175318,GRAMD2A
9354,ENSG00000175564,UCP3
9355,ENSG00000002016,RAD52
9356,ENSG00000008283,CYB561
9357,ENSG00000182952,HMGN4
9358,ENSG00000275221,H2AC15
9359,ENSG00000276903,H2AC16
9360,ENSG00000184357,H1-5
9361,ENSG00000275379,H3C11
9362,ENSG00000176783,RUFY1
9363,ENSG00000275126,H4C13
9364,ENSG00000197153,H3C12
9365,ENSG00000106113,CRHR2
9366,ENSG00000278677,H2AC17
9367,ENSG00000166676,TVP23A
9368,ENSG00000274641,H2BC17
9369,ENSG00000168131,OR2B2
9370,ENSG00000076924,XAB2
9371,ENSG00000066379,POLR1H
9372,ENSG00000214517,PPME1
9373,ENSG00000137817,PARP6
9374,ENSG00000169064,ZBBX
9375,ENSG00000129295,DNAAF11
9376,ENSG00000177300,CLDN22
9377,ENSG00000133069,TMCC2
9378,ENSG00000197057,DTHD1
9379,ENSG00000182108,DEXI
9380,ENSG00000144485,HES6
9381,ENSG00000168434,COG7
9382,ENSG00000174788,PCP2
9383,ENSG00000204619,PPP1R11
9384,ENSG00000162877,PM20D1
9385,ENSG00000164972,C9orf24
9386,ENSG00000137462,TLR2
9387,ENSG00000104497,SNX16
9388,ENSG00000104918,RETN
9389,ENSG00000168743,NPNT
9390,ENSG00000164970,FAM219A
9391,ENSG00000132326,PER2
9392,ENSG00000181029,TRAPPC5
9393,ENSG00000204616,TRIM31
9394,ENSG00000103365,GGA2
9395,ENSG00000104921,FCER2
9396,ENSG00000135747,ZNF670-ZNF695
9397,ENSG00000106105,GARS1
9398,ENSG00000159640,ACE
9399,ENSG00000151704,KCNJ1
9400,ENSG00000069248,NUP133
9401,ENSG00000147439,BIN3
9402,ENSG00000165238,WNK2
9403,ENSG00000204614,TRIM40
9404,ENSG00000175482,POLD4
9405,ENSG00000204613,TRIM10
9406,ENSG00000204104,TRAF3IP1
9407,ENSG00000204659,CBY3
9408,ENSG00000111684,LPCAT3
9409,ENSG00000181458,TMEM45A
9410,ENSG00000127022,CANX
9411,ENSG00000175505,CLCF1
9412,ENSG00000204610,TRIM15
9413,ENSG00000172531,PPP1CA
9414,ENSG00000183248,PRR36
9415,ENSG00000253148,RGS21
9416,ENSG00000241127,YAE1
9417,ENSG00000090104,RGS1
9418,ENSG00000171017,LRRC8E
9419,ENSG00000154175,ABI3BP
9420,ENSG00000204385,SLC44A4
9421,ENSG00000103356,EARS2
9422,ENSG00000156973,PDE6D
9423,ENSG00000006451,RALA
9424,ENSG00000076984,MAP2K7
9425,ENSG00000132554,RGS22
9426,ENSG00000163273,NPPC
9427,ENSG00000004948,CALCR
9428,ENSG00000159403,C1R
9429,ENSG00000144535,DIS3L2
9430,ENSG00000143322,ABL2
9431,ENSG00000053900,ANAPC4
9432,ENSG00000198909,MAP3K3
9433,ENSG00000103353,UBFD1
9434,ENSG00000125492,BARHL1
9435,ENSG00000104976,SNAPC2
9436,ENSG00000175463,TBC1D10C
9437,ENSG00000125485,DDX31
9438,ENSG00000178531,CTXN1
9439,ENSG00000213676,ATF6B
9440,ENSG00000004779,NDUFAB1
9441,ENSG00000104980,TIMM44
9442,ENSG00000136872,ALDOB
9443,ENSG00000175634,RPS6KB2
9444,ENSG00000166847,DCTN5
9445,ENSG00000163283,ALPP
9446,ENSG00000005206,SPPL2B
9447,ENSG00000136932,TRMO
9448,ENSG00000163145,C1QTNF7
9449,ENSG00000139197,PEX5
9450,ENSG00000107159,CA9
9451,ENSG00000197826,CFAP299
9452,ENSG00000204315,FKBPL
9453,ENSG00000163286,ALPG
9454,ENSG00000257335,MGAM
9455,ENSG00000140488,CELF6
9456,ENSG00000164116,GUCY1A1
9457,ENSG00000221988,PPT2
9458,ENSG00000123453,SARDH
9459,ENSG00000183117,CSMD1
9460,ENSG00000166851,PLK1
9461,ENSG00000163295,ALPI
9462,ENSG00000100453,GZMB
9463,ENSG00000171551,ECEL1
9464,ENSG00000196268,ZNF493
9465,ENSG00000179361,ARID3B
9466,ENSG00000213402,PTPRCAP
9467,ENSG00000054654,SYNE2
9468,ENSG00000136490,LIMD2
9469,ENSG00000172725,CORO1B
9470,ENSG00000090659,CD209
9471,ENSG00000185220,PGBD2
9472,ENSG00000162769,FLVCR1
9473,ENSG00000183876,ARSI
9474,ENSG00000108424,KPNB1
9475,ENSG00000273540,AGBL1
9476,ENSG00000070814,TCOF1
9477,ENSG00000106536,POU6F2
9478,ENSG00000206053,JPT2
9479,ENSG00000237412,PRSS56
9480,ENSG00000133065,SLC41A1
9481,ENSG00000258388,PPT2-EGFL8
9482,ENSG00000175514,GPR152
9483,ENSG00000128872,TMOD2
9484,ENSG00000172663,TMEM134
9485,ENSG00000135902,CHRND
9486,ENSG00000075785,RAB7A
9487,ENSG00000271321,CTAGE6
9488,ENSG00000241404,EGFL8
9489,ENSG00000151092,NGLY1
9490,ENSG00000042781,USH2A
9491,ENSG00000106560,GIMAP2
9492,ENSG00000148337,CIZ1
9493,ENSG00000148672,GLUD1
9494,ENSG00000213203,GIMAP1
9495,ENSG00000281887,GIMAP1-GIMAP5
9496,ENSG00000162236,STX5
9497,ENSG00000106565,TMEM176B
9498,ENSG00000128973,CLN6
9499,ENSG00000196811,CHRNG
9500,ENSG00000162063,CCNF
9501,ENSG00000083896,YTHDC1
9502,ENSG00000204310,AGPAT1
9503,ENSG00000143952,VPS54
9504,ENSG00000160949,TONSL
9505,ENSG00000002933,TMEM176A
9506,ENSG00000073861,TBX21
9507,ENSG00000162062,TEDC2
9508,ENSG00000156466,GDF6
9509,ENSG00000006025,OSBPL7
9510,ENSG00000241852,C8orf58
9511,ENSG00000166402,TUB
9512,ENSG00000197329,PELI1
9513,ENSG00000061918,GUCY1B1
9514,ENSG00000167014,TERB2
9515,ENSG00000104883,PEX11G
9516,ENSG00000205363,INSYN1
9517,ENSG00000178997,EXD1
9518,ENSG00000156011,PSD3
9519,ENSG00000277462,ZNF670
9520,ENSG00000035687,ADSS2
9521,ENSG00000139438,FAM222A
9522,ENSG00000151093,OXSM
9523,ENSG00000243708,PLA2G4B
9524,ENSG00000133597,ADCK2
9525,ENSG00000182934,SRPRA
9526,ENSG00000173302,GPR148
9527,ENSG00000204308,RNF5
9528,ENSG00000198723,TEX45
9529,ENSG00000180287,PLD5
9530,ENSG00000137871,ZNF280D
9531,ENSG00000159111,MRPL10
9532,ENSG00000111199,TRPV4
9533,ENSG00000162068,NTN3
9534,ENSG00000214160,ALG3
9535,ENSG00000090266,NDUFB2
9536,ENSG00000185883,ATP6V0C
9537,ENSG00000204304,PBX2
9538,ENSG00000141294,LRRC46
9539,ENSG00000173272,MZT2A
9540,ENSG00000198816,ZNF358
9541,ENSG00000090674,MCOLN1
9542,ENSG00000205923,CEMP1
9543,ENSG00000163431,LMOD1
9544,ENSG00000213654,GPSM3
9545,ENSG00000140992,PDPK1
9546,ENSG00000066468,FGFR2
9547,ENSG00000141295,SCRN2
9548,ENSG00000075886,TUBA3D
9549,ENSG00000230124,ACBD6
9550,ENSG00000090263,MRPS33
9551,ENSG00000110063,DCPS
9552,ENSG00000204301,NOTCH4
9553,ENSG00000105865,DUS4L
9554,ENSG00000136002,ARHGEF4
9555,ENSG00000284753,EEF1AKMT4
9556,ENSG00000284917,EEF1AKMT4-ECE2
9557,ENSG00000163625,WDFY3
9558,ENSG00000143473,KCNH1
9559,ENSG00000032444,PNPLA6
9560,ENSG00000164587,RPS14
9561,ENSG00000182481,KPNA2
9562,ENSG00000188343,CIBAR1
9563,ENSG00000110080,ST3GAL4
9564,ENSG00000158516,CPA2
9565,ENSG00000163888,CAMK2N2
9566,ENSG00000261371,PECAM1
9567,ENSG00000079215,SLC1A3
9568,ENSG00000204287,HLA-DRA
9569,ENSG00000175166,PSMD2
9570,ENSG00000271605,MILR1
9571,ENSG00000146112,PPP1R18
9572,ENSG00000128510,CPA4
9573,ENSG00000196230,TUBB
9574,ENSG00000256525,POLG2
9575,ENSG00000250821,EXOC1L
9576,ENSG00000184140,OR4F6
9577,ENSG00000163331,DAPL1
9578,ENSG00000137312,FLOT1
9579,ENSG00000171564,FGB
9580,ENSG00000182854,OR4F15
9581,ENSG00000137875,BCL2L10
9582,ENSG00000091704,CPA1
9583,ENSG00000069869,NEDD4
9584,ENSG00000162065,TBC1D24
9585,ENSG00000167904,TMEM68
9586,ENSG00000040933,INPP4A
9587,ENSG00000108854,SMURF2
9588,ENSG00000106484,MEST
9589,ENSG00000196159,FAT4
9590,ENSG00000007341,ST7L
9591,ENSG00000166783,MARF1
9592,ENSG00000226807,MROH5
9593,ENSG00000134851,TMEM165
9594,ENSG00000108654,DDX5
9595,ENSG00000048392,RRM2B
9596,ENSG00000094880,CDC23
9597,ENSG00000137331,IER3
9598,ENSG00000137285,TUBB2B
9599,ENSG00000180822,PSMG4
9600,ENSG00000114867,EIF4G1
9601,ENSG00000068078,FGFR3
9602,ENSG00000146013,GFRA3
9603,ENSG00000137266,SLC22A23
9604,ENSG00000165219,GAPVD1
9605,ENSG00000139433,GLTP
9606,ENSG00000158402,CDC25C
9607,ENSG00000153165,RGPD3
9608,ENSG00000072864,NDE1
9609,ENSG00000139151,PLCZ1
9610,ENSG00000109654,TRIM2
9611,ENSG00000115841,RMDN2
9612,ENSG00000164754,RAD21
9613,ENSG00000137267,TUBB2A
9614,ENSG00000274443,C8orf89
9615,ENSG00000181790,ADGRB1
9616,ENSG00000111799,COL12A1
9617,ENSG00000185115,NSMCE3
9618,ENSG00000034053,APBA2
9619,ENSG00000104938,CLEC4M
9620,ENSG00000117222,RBBP5
9621,ENSG00000120709,FAM53C
9622,ENSG00000103260,METRN
9623,ENSG00000177938,CAPZA3
9624,ENSG00000139144,PIK3C2G
9625,ENSG00000103254,ANTKMT
9626,ENSG00000138078,PREPL
9627,ENSG00000185359,HGS
9628,ENSG00000120733,KDM3B
9629,ENSG00000143324,XPR1
9630,ENSG00000133800,LYVE1
9631,ENSG00000011304,PTBP1
9632,ENSG00000103245,CIAO3
9633,ENSG00000178209,PLEC
9634,ENSG00000156414,TDRD9
9635,ENSG00000198730,CTR9
9636,ENSG00000140263,SORD
9637,ENSG00000130950,NUTM2F
9638,ENSG00000121211,MND1
9639,ENSG00000147862,NFIB
9640,ENSG00000178234,GALNT11
9641,ENSG00000118193,KIF14
9642,ENSG00000110321,EIF4G2
9643,ENSG00000161714,PLCD3
9644,ENSG00000083782,EPYC
9645,ENSG00000140279,DUOX2
9646,ENSG00000163633,C4orf36
9647,ENSG00000198842,STYXL2
9648,ENSG00000139329,LUM
9649,ENSG00000120738,EGR1
9650,ENSG00000102854,MSLN
9651,ENSG00000181513,ACBD4
9652,ENSG00000197603,CPLANE1
9653,ENSG00000198756,COLGALT2
9654,ENSG00000011465,DCN
9655,ENSG00000099814,CEP170B
9656,ENSG00000145332,KLHL8
9657,ENSG00000140274,DUOXA2
9658,ENSG00000160917,CPSF4
9659,ENSG00000259823,LYPD8
9660,ENSG00000137857,DUOX1
9661,ENSG00000187630,DHRS4L2
9662,ENSG00000135749,PCNX2
9663,ENSG00000186834,HEXIM1
9664,ENSG00000136448,NMT1
9665,ENSG00000218819,TDRD15
9666,ENSG00000144199,FAHD2B
9667,ENSG00000185662,SMIM23
9668,ENSG00000241468,ATP5MF
9669,ENSG00000072803,FBXW11
9670,ENSG00000162006,MSLNL
9671,ENSG00000170509,HSD17B13
9672,ENSG00000111775,COX6A1
9673,ENSG00000128656,CHN1
9674,ENSG00000198556,ZNF789
9675,ENSG00000170855,TRIAP1
9676,ENSG00000257218,GATC
9677,ENSG00000198189,HSD17B11
9678,ENSG00000197912,SPG7
9679,ENSG00000161381,PLXDC1
9680,ENSG00000113525,IL5
9681,ENSG00000111786,SRSF9
9682,ENSG00000143786,CNIH3
9683,ENSG00000236287,ZBED5
9684,ENSG00000160908,ZNF394
9685,ENSG00000088986,DYNLL1
9686,ENSG00000151615,POU4F2
9687,ENSG00000055147,FAM114A2
9688,ENSG00000221909,FAM200A
9689,ENSG00000223569,USP17L15
9690,ENSG00000175390,EIF3F
9691,ENSG00000198515,CNGA1
9692,ENSG00000197343,ZNF655
9693,ENSG00000054282,SDCCAG8
9694,ENSG00000185024,BRF1
9695,ENSG00000110871,COQ5
9696,ENSG00000163291,PAQR3
9697,ENSG00000285509,TBCEL-TECTA
9698,ENSG00000182255,KCNA4
9699,ENSG00000112697,TMEM30A
9700,ENSG00000183780,SLC35F3
9701,ENSG00000131808,FSHB
9702,ENSG00000149743,TRPT1
9703,ENSG00000162702,ZNF281
9704,ENSG00000167272,POP5
9705,ENSG00000164306,PRIMPOL
9706,ENSG00000198121,LPAR1
9707,ENSG00000143194,MAEL
9708,ENSG00000141748,ARL5C
9709,ENSG00000142541,RPL13A
9710,ENSG00000139537,CCDC65
9711,ENSG00000067191,CACNB1
9712,ENSG00000165124,SVEP1
9713,ENSG00000186073,CDIN1
9714,ENSG00000152256,PDK1
9715,ENSG00000134285,FKBP11
9716,ENSG00000244219,TMEM225B
9717,ENSG00000146197,SCUBE3
9718,ENSG00000151725,CENPU
9719,ENSG00000178202,POGLUT3
9720,ENSG00000197037,ZSCAN25
9721,ENSG00000037749,MFAP3
9722,ENSG00000065029,ZNF76
9723,ENSG00000196358,NTNG2
9724,ENSG00000249709,ZNF564
9725,ENSG00000169884,WNT10B
9726,ENSG00000171102,OBP2B
9727,ENSG00000106258,CYP3A5
9728,ENSG00000125347,IRF1
9729,ENSG00000002330,BAD
9730,ENSG00000188033,ZNF490
9731,ENSG00000030304,MUSK
9732,ENSG00000173875,ZNF791
9733,ENSG00000181418,DDN
9734,ENSG00000173153,ESRRA
9735,ENSG00000167550,RHEBL1
9736,ENSG00000151726,ACSL1
9737,ENSG00000104774,MAN2B1
9738,ENSG00000054267,ARID4B
9739,ENSG00000139549,DHH
9740,ENSG00000080293,SCTR
9741,ENSG00000175202,HIGD2B
9742,ENSG00000123416,TUBA1B
9743,ENSG00000140463,BBS4
9744,ENSG00000112033,PPARD
9745,ENSG00000141750,STAC2
9746,ENSG00000085265,FCN1
9747,ENSG00000244474,UGT1A4
9748,ENSG00000167123,CERCAM
9749,ENSG00000109861,CTSC
9750,ENSG00000160870,CYP3A7
9751,ENSG00000170190,SLC16A5
9752,ENSG00000134287,ARF3
9753,ENSG00000087303,NID2
9754,ENSG00000176402,GJC3
9755,ENSG00000174469,CNTNAP2
9756,ENSG00000198755,RPL10A
9757,ENSG00000138449,SLC40A1
9758,ENSG00000176087,SLC35A4
9759,ENSG00000007866,TEAD3
9760,ENSG00000231989,PPP1R2B
9761,ENSG00000170624,SGCD
9762,ENSG00000125449,ARMC7
9763,ENSG00000111652,COPS7A
9764,ENSG00000125458,NT5C
9765,ENSG00000184545,DUSP8
9766,ENSG00000123154,WDR83
9767,ENSG00000136367,ZFHX2
9768,ENSG00000205869,KRTAP5-1
9769,ENSG00000205867,KRTAP5-2
9770,ENSG00000196224,KRTAP5-3
9771,ENSG00000115687,PASK
9772,ENSG00000106772,PRUNE2
9773,ENSG00000205864,KRTAP5-6
9774,ENSG00000112041,TULP1
9775,ENSG00000086189,DIMT1
9776,ENSG00000244242,IFITM10
9777,ENSG00000092051,JPH4
9778,ENSG00000189159,JPT1
9779,ENSG00000159322,ADPGK
9780,ENSG00000015133,CCDC88C
9781,ENSG00000117984,CTSD
9782,ENSG00000148408,CACNA1B
9783,ENSG00000136404,TM6SF1
9784,ENSG00000105583,WDR83OS
